Id,Prediction
24269,4073779.5
24270,3944758
24271,4939013.5
24272,5405215
24273,4289205
24274,7575119.5
24275,4849329.5
24276,4186154.75
24277,5004626
24278,5544937
24279,4557495.5
24280,5175007.5
24281,5639088.5
24282,3495143.75
24283,3476827.25
24284,4810005
24285,5079676.5
24286,4927407.5
24287,3720596
24288,3979193.75
24289,6417194
24290,4946121
24291,3646223
24292,5130408
24293,5729361
24294,5137664.5
24295,5641734
24296,4532478
24297,7267367
24298,4466294
24299,5426446
24300,2565700.5
24301,3845342.5
24302,3478608.75
24303,5100962
24304,4567871
24305,4861747
24306,5254484
24307,4069066.5
24308,4661311.5
24309,4038036.25
24310,3436215.5
24311,5016194.5
24312,4045450.5
24313,4215719
24314,4548996.5
24315,4783619
24316,3495143.75
24317,4519552
24318,4409412.5
24319,2680334.25
24320,3602563
24321,3772330.75
24322,4442071.5
24323,4998601.5
24324,4561719
24325,5596810
24326,5661779.5
24327,5849706.5
24328,4263312
24329,5513207
24330,6314951.5
24331,3550668
24332,3937313.75
24333,2996897.5
24334,5017737.5
24335,5153995
24336,4311847
24337,4674418
24338,4659330.5
24339,4865213.5
24340,3926937.25
24341,3682299.25
24342,4656416
24343,5293721.5
24344,2996897.5
24345,5495771
24346,10606604
24347,4669342
24348,3901679.25
24349,3159194.5
24350,4460338.5
24351,4360377.5
24352,6637952
24353,3364898
24354,4223514
24355,1525131.5
24356,3874787.25
24357,3130508
24358,3598322.5
24359,7012895
24360,2559046.5
24361,5274647
24362,5354825.5
24363,5181578
24364,3992061.75
24365,4532478
24366,4069066.5
24367,3663389.75
24368,3999012.5
24369,5704102.5
24370,3813241
24371,3356836.5
24372,5457828
24373,3907446.25
24374,2733946.5
24375,4971886.5
24376,4818668
24377,4409412.5
24378,3640507
24379,6063537.5
24380,3751721.5
24381,3247652
24382,4426069
24383,3089713.5
24384,4378889
24385,4264805
24386,3341113
24387,4466938
24388,4243302
24389,4756122.5
24390,4526113.5
24391,3706392.75
24392,4495706
24393,4080286.75
24394,5971906
24395,5079196.5
24396,4378889
24397,3737840.5
24398,3845342.5
24399,2675073
24400,4593038
24401,5348599
24402,4722011
24403,3858268.75
24404,3493058.5
24405,5397712.5
24406,3161263.75
24407,4487062
24408,5124971.5
24409,6360425
24410,4691745.5
24411,4396891
24412,5012055
24413,6514014
24414,4694359.5
24415,4242025
24416,4432192.5
24417,3919967.5
24418,2906691.25
24419,5538375.5
24420,4480092.5
24421,7980239.5
24422,4946869
24423,5593175.5
24424,4681804
24425,3754047.25
24426,7182093
24427,3408155.75
24428,4082039
24429,3968280.5
24430,5773298
24431,3341554.5
24432,3959694.75
24433,4300459.5
24434,4972257
24435,4180093.75
24436,4223514
24437,4823803.5
24438,4040448.25
24439,4104320.25
24440,3495143.75
24441,3325036
24442,3717810
24443,3940916.75
24444,5297697.5
24445,5418999.5
24446,4669342
24447,3425089.75
24448,3839259.5
24449,5274647
24450,4099206.25
24451,5268628.5
24452,6651458.5
24453,5237601
24454,3038198
24455,4215719
24456,3663389.75
24457,4960263.5
24458,2462189.5
24459,3347501.25
24460,3998123
24461,3355543
24462,4189411.75
24463,5694645.5
24464,4759158.5
24465,4399206.5
24466,5317165
24467,3514053.25
24468,4289205
24469,4519552
24470,5210215.5
24471,4432192.5
24472,3712407
24473,5260848.5
24474,4810005
24475,3618610.75
24476,3325036
24477,3353761.5
24478,4901585.5
24479,4343859.5
24480,5354825.5
24481,5016194.5
24482,4383965
24483,5431927
24484,3739427
24485,2979781.5
24486,4572169.5
24487,4480723
24488,3447470
24489,5260848.5
24490,3446091.5
24491,3439882.25
24492,4557495.5
24493,4567871
24494,3536433.5
24495,4062524.25
24496,5221889
24497,3632007.75
24498,5773298
24499,4419671
24500,4802149.5
24501,4242025
24502,5576319
24503,5289582
24504,4311847
24505,4255789
24506,4225649.5
24507,3373772
24508,4532478
24509,4425931
24510,3419673.75
24511,7047449.5
24512,4956131
24513,6223561
24514,3325036
24515,5000800.5
24516,2798138.75
24517,4289948
24518,4432192.5
24519,4067192
24520,4389249.5
24521,5012055
24522,5360184
24523,3924161.25
24524,4045450.5
24525,5628614
24526,3818245.25
24527,5364673.5
24528,4289205
24529,4557495.5
24530,4563843.5
24531,5607618
24532,4519949.5
24533,5322241
24534,6331044.5
24535,3960062
24536,4242025
24537,4242025
24538,5459105
24539,3161263.75
24540,4810005
24541,5289582
24542,5596810
24543,4971886.5
24544,5773298
24545,5317165
24546,2646022.75
24547,6029034
24548,4857957
24549,4876468
24550,5740425.5
24551,5289582
24552,5800022.5
24553,3403443.5
24554,4210643
24555,3049417
24556,4160813.25
24557,3801967.5
24558,2870810.5
24559,4627317
24560,3599616
24561,3419124.25
24562,3787995
24563,5130408
24564,4837588
24565,4272660
24566,4714850.5
24567,4615373
24568,4689061
24569,4133761.25
24570,3766092.25
24571,4106438.25
24572,4073779.5
24573,4436046.5
24574,4965942.5
24575,7675129.5
24576,4633903.5
24577,4939013.5
24578,3874787.25
24579,5924331.5
24580,3858268.75
24581,5513207
24582,5153058.5
24583,3640507
24584,3477977
24585,4218919.5
24586,4994821
24587,5260848.5
24588,5614125
24589,3719103.5
24590,4519552
24591,5163067
24592,7843375.5
24593,5454870
24594,5283335.5
24595,4300684
24596,3786233.5
24597,5607618
24598,5370129.5
24599,4352583
24600,2496022.25
24601,5908090
24602,4516593.5
24603,5800022.5
24604,8477820
24605,3408155.75
24606,4519552
24607,5127843
24608,3839259.5
24609,5391587.5
24610,5457828
24611,3567815.5
24612,3477977
24613,4984812.5
24614,4434912.5
24615,6683641
24616,5289582
24617,3845342.5
24618,3889634.25
24619,4648019
24620,3082484.25
24621,4351306
24622,3325036
24623,9555318
24624,4463574
24625,3740298
24626,6040672
24627,3272967.75
24628,3109721.5
24629,4278262.5
24630,5152581.5
24631,4351306
24632,5164417
24633,3908936
24634,3752770.25
24635,4378889
24636,5212101.5
24637,4837588
24638,9097124
24639,6200615
24640,4300684
24641,3772717.25
24642,4272660
24643,4189411.75
24644,4992049.5
24645,4784175.5
24646,5153058.5
24647,3751721.5
24648,2675073
24649,3103254.5
24650,4635180.5
24651,3615489.25
24652,3086098.5
24653,4971886.5
24654,3403443.5
24655,3818245.25
24656,2319635.5
24657,4022024.75
24658,5773298
24659,3165143.5
24660,3716914.75
24661,5990206
24662,5426446
24663,4300459.5
24664,7303777
24665,5036685.5
24666,3051291.75
24667,4196123.5
24668,3556787.5
24669,5607618
24670,4020150.5
24671,5289582
24672,3462735.5
24673,4841376.5
24674,3151345.25
24675,4055268.25
24676,4152186.75
24677,4759158.5
24678,3704679.5
24679,6869667
24680,8024547.5
24681,4199387.5
24682,6487733
24683,3385050.5
24684,4055268.25
24685,3953434
24686,5016194.5
24687,5929407.5
24688,3341744.75
24689,5931391
24690,4686939.5
24691,4694359.5
24692,5428729
24693,3497749.25
24694,5877289.5
24695,4835022.5
24696,6181695
24697,3043555.25
24698,4800137.5
24699,3816968.25
24700,4127940.5
24701,4341985
24702,4192132.25
24703,5181578
24704,4865213.5
24705,5153058.5
24706,6869667
24707,4610571
24708,3526509.25
24709,3399569.5
24710,3567815.5
24711,3567815.5
24712,4094495.25
24713,4317839.5
24714,3451869
24715,3492423.5
24716,3921861.25
24717,3889634.25
24718,5942902
24719,3845342.5
24720,4289205
24721,4593038
24722,5966933.5
24723,4183097.5
24724,4243429
24725,6481369
24726,8315429.5
24727,6324924
24728,4242025
24729,4779137.5
24730,3567815.5
24731,5347358.5
24732,4475211.5
24733,4902203
24734,5596810
24735,1563199.625
24736,3847935
24737,4394010
24738,6346348.5
24739,4927404.5
24740,4346981.5
24741,3995132.75
24742,4752237
24743,4865213.5
24744,4060629.5
24745,3853778.75
24746,3495143.75
24747,4289205
24748,5459105
24749,4847948.5
24750,3885160.75
24751,3432713.5
24752,3602563
24753,4986055.5
24754,5940735
24755,4150943.25
24756,7980239.5
24757,2996897.5
24758,3885160.75
24759,6483212.5
24760,4783619
24761,3329515.5
24762,4689061
24763,2407778.5
24764,4995581.5
24765,4490453
24766,4237221.5
24767,5872348.5
24768,4995581.5
24769,4323065.5
24770,5487272.5
24771,2882579
24772,4946869
24773,3732760.25
24774,5017471.5
24775,2680334.25
24776,4264805
24777,5004626
24778,3675027.25
24779,4278292.5
24780,4027877.5
24781,2851793
24782,5017319
24783,9314536
24784,1337785.625
24785,4546276.5
24786,4480092.5
24787,5885145
24788,4669342
24789,4330323
24790,4276538.5
24791,4406730.5
24792,4594177
24793,5594432
24794,6374696
24795,5503413
24796,3464018.75
24797,4087927.25
24798,3906169.25
24799,4994821
24800,3967751
24801,4603158
24802,4546276.5
24803,4242025
24804,4259014
24805,5130408
24806,3358263.25
24807,5615920
24808,3508942
24809,2589135.5
24810,4311847
24811,5637423
24812,2798138.75
24813,4432192.5
24814,5583029
24815,4666776.5
24816,3872067
24817,4135795.75
24818,4841001
24819,4073546.75
24820,5773298
24821,4570283.5
24822,6293101.5
24823,2569526.75
24824,4958426.5
24825,7843375.5
24826,3677096.5
24827,3240308.75
24828,3735203
24829,4210643
24830,2285302.5
24831,3429992.25
24832,4939013.5
24833,3985214.25
24834,5128564
24835,3447470
24836,7115812
24837,4871755.5
24838,3477977
24839,4802149.5
24840,2957820.25
24841,4351306
24842,4802149.5
24843,3341682.5
24844,4220889.5
24845,6558689
24846,5128094
24847,4765998.5
24848,4580275
24849,2330682.75
24850,3858268.75
24851,4289205
24852,4182251.75
24853,7445503
24854,5206025.5
24855,6453571.5
24856,4914758.5
24857,4378889
24858,4223514
24859,5607618
24860,3788590.5
24861,6674752.5
24862,6869667
24863,4271940
24864,4462424
24865,3922443.75
24866,4734934
24867,2817489.75
24868,4312477.5
24869,2433501.75
24870,5594692
24871,4115724.75
24872,5813524.5
24873,5908090
24874,3584524.25
24875,4519552
24876,4557495.5
24877,3073401.5
24878,3165143.5
24879,4409412.5
24880,3987692.5
24881,4894745.5
24882,3609919.75
24883,4420614
24884,4192132.25
24885,4676135
24886,5318373
24887,4343859.5
24888,4893129
24889,2652229.25
24890,4893456.5
24891,5347688.5
24892,3567815.5
24893,5698806
24894,5014402.5
24895,4067192
24896,4519552
24897,3266579.5
24898,2799898
24899,4332196.5
24900,4857905.5
24901,5476464.5
24902,2461030.25
24903,3567815.5
24904,2693933.75
24905,2750465
24906,4483295
24907,3599605.75
24908,5597177
24909,4324342.5
24910,4360377.5
24911,5650637
24912,3764815.25
24913,4061262.25
24914,5696526.5
24915,4835022.5
24916,5586664.5
24917,4519552
24918,5906141
24919,4289205
24920,6172818.5
24921,6283230.5
24922,4686939.5
24923,4351306
24924,5137783
24925,3856183
24926,3600250.5
24927,4127940.5
24928,7864663
24929,4175613.75
24930,4090767.5
24931,4695920.5
24932,4656416
24933,3756668.5
24934,3716914.75
24935,4233611.5
24936,4359250.5
24937,5688290.5
24938,4529492.5
24939,4532478
24940,4476547
24941,4894745.5
24942,6029034
24943,3447470
24944,5290859
24945,4519552
24946,4436046.5
24947,5277367
24948,5262339.5
24949,3403443.5
24950,3514053.25
24951,4426069
24952,3693425
24953,3762349
24954,6029034
24955,5729361
24956,3673857.75
24957,5898732
24958,5210807
24959,3482217.5
24960,3614857.5
24961,8794578
24962,7267367
24963,4911430.5
24964,5002077.5
24965,2389731
24966,5910162
24967,4501041
24968,4402293.5
24969,5920171.5
24970,4520829
24971,4465005.5
24972,3325036
24973,4669342
24974,5751507
24975,8171634.5
24976,3599605.75
24977,4357657.5
24978,3800253.75
24979,3426366.75
24980,5092602.5
24981,4920483
24982,4723503.5
24983,6663477
24984,5092602.5
24985,6176259
24986,3762941
24987,3793405.5
24988,4619512.5
24989,4857307
24990,4326478.5
24991,4519552
24992,4729902
24993,6335407
24994,3953832.25
24995,2725364.5
24996,2680334.25
24997,4003718.75
24998,5016194.5
24999,5780940
25000,4752237
25001,2760825.5
25002,3709755.5
25003,4532478
25004,3883286.5
25005,5354537.5
25006,5138111
25007,4792131.5
25008,3104322.75
25009,5594692
25010,5175607.5
25011,4702859.5
25012,4175613.75
25013,3447470
25014,4272660
25015,4837588
25016,5032713
25017,3598322.5
25018,4339358.5
25019,5487742.5
25020,3764815.25
25021,4127940.5
25022,2996897.5
25023,3567815.5
25024,7843375.5
25025,3656038.5
25026,3760307.5
25027,9034884
25028,3772330.75
25029,6056341.5
25030,5378461.5
25031,5177243
25032,6154816.5
25033,5043525.5
25034,5353399
25035,7520720.5
25036,3196063.5
25037,5307171
25038,3598322.5
25039,4668053.5
25040,4946869
25041,3912040
25042,10606604
25043,4703091
25044,2874228.5
25045,3872067
25046,3223600
25047,4173472.25
25048,3603280.25
25049,4648032
25050,4532478
25051,9352860
25052,2246224.5
25053,3666016.75
25054,3648148.25
25055,5269992.5
25056,2709481
25057,3218679
25058,5397712.5
25059,5033459.5
25060,3735203
25061,3991228.5
25062,4150943.25
25063,4689695
25064,5720125
25065,5356669.5
25066,4175613.75
25067,4837588
25068,5596810
25069,5169773
25070,5923088
25071,4557495.5
25072,3169855.75
25073,4279422.5
25074,4320432.5
25075,4242025
25076,4351306
25077,4242025
25078,5219238.5
25079,5180301
25080,3800253.75
25081,4557495.5
25082,3532368
25083,5012055
25084,5033459.5
25085,6231997
25086,4811282
25087,7267367
25088,4532478
25089,3842103.75
25090,4656416
25091,4810005
25092,3698937
25093,4864147
25094,4795563
25095,4840578.5
25096,4276545.5
25097,4633903.5
25098,4627317
25099,4217213
25100,5637711
25101,5495771
25102,4865213.5
25103,3147660.75
25104,3797533.5
25105,4434912.5
25106,6040672
25107,4052548
25108,4294178
25109,3636487.25
25110,3527802.75
25111,4941711.5
25112,4537880.5
25113,3098333.5
25114,5397712.5
25115,3668514.5
25116,4483401
25117,4186463
25118,4319962
25119,5457828
25120,4242025
25121,4027877.5
25122,4293818
25123,3995132.75
25124,3038198
25125,4679820.5
25126,4276442.5
25127,3953832.25
25128,6822352
25129,7060238.5
25130,5338019
25131,3995132.75
25132,4669342
25133,2589135.5
25134,3866854.75
25135,2865390.25
25136,5493533.5
25137,2676719.25
25138,3670912.75
25139,4351306
25140,5910162
25141,1904602.75
25142,4900915.5
25143,4835022.5
25144,3356836.5
25145,4239632
25146,3573232.75
25147,6678529
25148,4189411.75
25149,4480723
25150,4613913.5
25151,4802149.5
25152,4437323.5
25153,3355543
25154,4565137
25155,4865213.5
25156,5596810
25157,4837588
25158,3919967.5
25159,6055913.5
25160,5442189
25161,3861262.25
25162,3310589.75
25163,3298133.5
25164,4432192.5
25165,4962367
25166,4835022.5
25167,4538985
25168,4467341
25169,4656416
25170,4230363
25171,3389645.25
25172,3623443.5
25173,5464389
25174,4557495.5
25175,4346592.5
25176,5079676.5
25177,3943543.25
25178,5153995
25179,2703252.5
25180,5596810
25181,5148919
25182,3639710.75
25183,4480092.5
25184,3744423.5
25185,6800341
25186,3751721.5
25187,7168094
25188,4094495.25
25189,4289067
25190,4802149.5
25191,4289205
25192,4669342
25193,4546276.5
25194,4116875.75
25195,6602084.5
25196,4865213.5
25197,3752353.25
25198,2996897.5
25199,3196017
25200,5485793.5
25201,5751507
25202,2723390.25
25203,3230583
25204,4269881
25205,6230033
25206,5461040
25207,4519552
25208,3938914
25209,5430585.5
25210,9341778
25211,5317165
25212,4557495.5
25213,6522814
25214,6819228
25215,7605893
25216,4894745.5
25217,4727603
25218,3735203
25219,5135484
25220,4319195.5
25221,4311847
25222,5661779.5
25223,5773298
25224,4835022.5
25225,5605052
25226,5007342.5
25227,3649410.25
25228,3584334
25229,3663389.75
25230,5898732
25231,6052473
25232,5426446
25233,5397712.5
25234,4724883
25235,4106438.25
25236,4728984
25237,3205526
25238,4176259.75
25239,4833950
25240,5397712.5
25241,4861747
25242,4034232
25243,4069066.5
25244,4506092
25245,5062714
25246,4775843.5
25247,4073779.5
25248,5106401
25249,5741916
25250,4003718.75
25251,3428133.25
25252,4532478
25253,3329509.75
25254,5079676.5
25255,4410689.5
25256,4281298.5
25257,3753816.5
25258,4622649
25259,3752770.25
25260,3644980.25
25261,4003725
25262,4837588
25263,5771061.5
25264,4026514.75
25265,5293217.5
25266,5002580.5
25267,6176259
25268,3204690.5
25269,5118897
25270,7267367
25271,5074628.5
25272,6689783
25273,5216540.5
25274,4488170
25275,3661212.5
25276,4145665.25
25277,3567815.5
25278,2765105
25279,6123516.5
25280,6185617
25281,3948223.75
25282,3962325.25
25283,5627337
25284,3881324
25285,4572855
25286,4040313
25287,5092602.5
25288,4304598.5
25289,4888700.5
25290,5661779.5
25291,4289205
25292,4008873
25293,4807551
25294,7565848.5
25295,5152581.5
25296,4316958
25297,4090767.5
25298,4729902
25299,3283537.25
25300,4189956.75
25301,3751721.5
25302,6358673.5
25303,5262339.5
25304,4532478
25305,5338019
25306,3995132.75
25307,4802149.5
25308,4183135.75
25309,4166441.25
25310,4991843.5
25311,5447674
25312,4175613.75
25313,4015363
25314,4192132.25
25315,4656416
25316,3698608.75
25317,4289205
25318,4480092.5
25319,2491802
25320,4779232
25321,4580378.5
25322,4242025
25323,4459929.5
25324,5459105
25325,5867644.5
25326,3358263.25
25327,5773298
25328,4532478
25329,5774575
25330,4335831.5
25331,4311847
25332,4557495.5
25333,4192334.25
25334,3858268.75
25335,4750167.5
25336,4289205
25337,5459105
25338,4271940
25339,2813647.5
25340,3885160.75
25341,4192132.25
25342,4553765
25343,3856980.75
25344,5231472
25345,4073779.5
25346,3948439.75
25347,3325036
25348,4437150
25349,4191004.75
25350,6172818.5
25351,5713183
25352,3752770.25
25353,4227203.5
25354,2800765
25355,3999012.5
25356,6198543
25357,3816968.25
25358,4553765
25359,5283398
25360,5576319
25361,3769288.75
25362,3513419.25
25363,3752770.25
25364,3462028
25365,4198126.5
25366,2762700.25
25367,5425338
25368,2436773
25369,4360377.5
25370,3751721.5
25371,3772072
25372,5002077.5
25373,3985214.25
25374,5594692
25375,6368861
25376,4212967
25377,4837588
25378,2996897.5
25379,4378889
25380,3661304.5
25381,4532478
25382,3098333.5
25383,4517947.5
25384,3883286.5
25385,2966384.75
25386,3788590.5
25387,5242318
25388,4242025
25389,5495771
25390,4457619.5
25391,4567563.5
25392,4831292
25393,3736414.25
25394,4424792
25395,5653726
25396,5538714
25397,4479786
25398,2355580
25399,4012730
25400,4557495.5
25401,6634958
25402,3361273.25
25403,5286056.5
25404,4770767.5
25405,3536622.25
25406,3325036
25407,5910533
25408,3752353.25
25409,4984812.5
25410,3259049.25
25411,5002580.5
25412,6648860
25413,8031289
25414,6030878.5
25415,3329515.5
25416,4432192.5
25417,3764815.25
25418,5214821.5
25419,3193928.5
25420,2690571.5
25421,4759741
25422,5381514.5
25423,4984812.5
25424,4220674.5
25425,3820882.75
25426,4082132.75
25427,8399036
25428,4837588
25429,3705660.25
25430,5108375
25431,5071402.5
25432,5032817
25433,5034834.5
25434,3602336.25
25435,4378889
25436,3933353.5
25437,5773298
25438,4734569.5
25439,4666776.5
25440,5281412.5
25441,4876468
25442,3270642
25443,6029034
25444,6176259
25445,2867676.5
25446,4192132.25
25447,4173751.25
25448,3999012.5
25449,3859199.5
25450,3646854.75
25451,6967310
25452,4722011
25453,2717720.75
25454,5917804
25455,2917852.5
25456,4383965
25457,8024077.5
25458,4810005
25459,4869039
25460,3440073.5
25461,4196612.5
25462,5908090
25463,4378889
25464,5489628.5
25465,4972257
25466,2580781.75
25467,4849329.5
25468,5180301
25469,4324342.5
25470,5612694
25471,4210844
25472,3477977
25473,5436592.5
25474,4525200.5
25475,3858268.75
25476,6173313
25477,5888371
25478,3777371
25479,5106401
25480,3439313.5
25481,4635180.5
25482,3938192.25
25483,3885160.75
25484,2733946.5
25485,3968280.5
25486,4007595
25487,5484552.5
25488,3460982.25
25489,3293654
25490,3974721.25
25491,4152186.75
25492,6029034
25493,4003725
25494,2817699.25
25495,4412132.5
25496,2996897.5
25497,4057894.75
25498,5882365.5
25499,5044714
25500,3287810.25
25501,3567815.5
25502,3541509.5
25503,3481618.75
25504,4069066.5
25505,4062524.25
25506,3493700.5
25507,3858268.75
25508,4020150.5
25509,4666776.5
25510,2733946.5
25511,3536433.5
25512,1609596.375
25513,4835022.5
25514,3602563
25515,5457828
25516,4252785
25517,2589135.5
25518,3389645.25
25519,4223514
25520,4849329.5
25521,4237221.5
25522,5115115
25523,3733694
25524,5068114.5
25525,4324342.5
25526,6203842
25527,3355543
25528,5773298
25529,4324342.5
25530,5607618
25531,4289205
25532,5908090
25533,3252728
25534,2860033.5
25535,4586639.5
25536,4541611.5
25537,4049857.75
25538,6029034
25539,7843375.5
25540,4311847
25541,3161269.5
25542,4557495.5
25543,4363387.5
25544,5229466.5
25545,5250753.5
25546,4067823.75
25547,4857307
25548,4398608
25549,4419671
25550,3550290.5
25551,5773298
25552,3371842.5
25553,4604675
25554,3596569.25
25555,3822982.5
25556,3646854.75
25557,4378889
25558,4600438
25559,5933045.5
25560,5089992
25561,7664300
25562,4995884.5
25563,6053391
25564,4444928
25565,4155784.75
25566,3209003.75
25567,4242025
25568,5347688.5
25569,2957186
25570,3329515.5
25571,3455197.5
25572,3938192.25
25573,3341554.5
25574,2410084.75
25575,5597606.5
25576,4055268.25
25577,4103685.75
25578,4742449
25579,3751721.5
25580,3520161.5
25581,4106438.25
25582,3235197.5
25583,3596569.25
25584,7026250
25585,7016067.5
25586,3629287.5
25587,4242025
25588,3622190
25589,6167742.5
25590,3567815.5
25591,7870065
25592,5012055
25593,3947478.25
25594,3872067
25595,4396884
25596,5680197
25597,5092602.5
25598,3665928.75
25599,3769288.75
25600,5773298
25601,9097124
25602,5145825.5
25603,5418418.5
25604,4446539.5
25605,7843375.5
25606,5361561.5
25607,4661901.5
25608,5774575
25609,5277367
25610,4797596
25611,2329138.25
25612,4174981.75
25613,3235197.5
25614,4699435.5
25615,4378889
25616,4835022.5
25617,4199387.5
25618,4263619.5
25619,3578263.25
25620,3142343.75
25621,4242025
25622,4175613.75
25623,3890927.75
25624,3835472.75
25625,3671234.75
25626,3900538.5
25627,5021796.5
25628,2966390.5
25629,3508942
25630,4971886.5
25631,4290344
25632,4831926
25633,3235197.5
25634,4361275
25635,3347501.25
25636,6623372
25637,4425931
25638,4045450.5
25639,4532478
25640,4741401.5
25641,4694359.5
25642,2565700.5
25643,5122285.5
25644,3889634.25
25645,4876468
25646,3646223
25647,3567815.5
25648,4153560.25
25649,5092602.5
25650,1046232.5
25651,4615464
25652,3281861.5
25653,4946869
25654,4669342
25655,5000800.5
25656,9072106
25657,4055268.25
25658,5274647
25659,6899366
25660,4061262.25
25661,4160307.75
25662,5180301
25663,3858687.75
25664,4690629
25665,4242025
25666,6355707.5
25667,2436773
25668,3703878.75
25669,5484203
25670,4563843.5
25671,4335831.5
25672,4026514.75
25673,4160813.25
25674,3669228.25
25675,6758141
25676,4343859.5
25677,4106438.25
25678,4220536.5
25679,4669342
25680,5594692
25681,5594692
25682,5751507
25683,4114768
25684,5290859
25685,5226901
25686,7484637
25687,3288209.25
25688,4837588
25689,4586639.5
25690,3750810
25691,4526113.5
25692,4557495.5
25693,5397712.5
25694,5323443.5
25695,3738509.25
25696,4192132.25
25697,5113536
25698,5370468
25699,4532478
25700,2996897.5
25701,4210643
25702,3964742.75
25703,2661274.75
25704,6157514.5
25705,4669342
25706,2733946.5
25707,3561953.75
25708,5607618
25709,6176259
25710,6800341
25711,4358504
25712,4192132.25
25713,4756469.5
25714,5347688.5
25715,4223514
25716,4122078.25
25717,5739844
25718,4033640.25
25719,5322241
25720,3948223.75
25721,4462424
25722,5153995
25723,5771060.5
25724,5447442
25725,5457828
25726,3471455.5
25727,4242025
25728,4189411.75
25729,3520161.5
25730,3204690.5
25731,4289205
25732,5044714
25733,4709717
25734,3520161.5
25735,3654761.5
25736,4175613.75
25737,6886202
25738,4689556
25739,4835022.5
25740,3995132.75
25741,3995132.75
25742,5348929.5
25743,5175498.5
25744,3823059.25
25745,4673479.5
25746,4713573.5
25747,3769288.75
25748,4656416
25749,3764815.25
25750,3173725.75
25751,6215643
25752,4997535
25753,4519552
25754,5775864
25755,3520161.5
25756,4443498
25757,3767851.75
25758,7381718.5
25759,3596569.25
25760,5317165
25761,3432228.5
25762,4594818
25763,3845342.5
25764,3860906.25
25765,4526113.5
25766,2829510.25
25767,3885160.75
25768,3855677.25
25769,4533755
25770,2576267.25
25771,2862879.5
25772,5606041
25773,3560026.25
25774,4223514
25775,6246433
25776,1659610.125
25777,4418393
25778,3432713.5
25779,3698608.75
25780,3940916.75
25781,2239532.5
25782,4098409.75
25783,4412029
25784,5497048
25785,2659189.5
25786,6893410
25787,4027877.5
25788,4480092.5
25789,6185617
25790,3447470
25791,3900538.5
25792,2798138.75
25793,4320634
25794,4806407
25795,6096410
25796,4424792
25797,5004626
25798,4175613.75
25799,4018168.5
25800,2983379.75
25801,5424569
25802,5577835.5
25803,3858268.75
25804,4173623.25
25805,4163378.75
25806,2078816.625
25807,5532011
25808,5588698
25809,6593158.5
25810,3766568.5
25811,4927404.5
25812,4879192.5
25813,4175120.25
25814,4520829
25815,3704679.5
25816,2589135.5
25817,4022024.75
25818,4902689.5
25819,5370468
25820,6053391
25821,3492423.5
25822,4927949
25823,3598322.5
25824,3976473.5
25825,4881819.5
25826,4419671
25827,4324342.5
25828,4378889
25829,4247428
25830,2799898
25831,3995132.75
25832,4237312
25833,5844000.5
25834,4886942.5
25835,5457828
25836,5289582
25837,3877143
25838,3816968.25
25839,4160906.25
25840,5180301
25841,4933409
25842,5364207
25843,3800253.75
25844,3772330.75
25845,4073779.5
25846,4978251
25847,3164289.75
25848,6804481
25849,4011678.5
25850,4230960.5
25851,4300684
25852,4399206.5
25853,5818961
25854,4837588
25855,4378889
25856,3578263.25
25857,5883662.5
25858,3514846
25859,4189989.75
25860,3789577.5
25861,5493533.5
25862,4548996.5
25863,4198850
25864,6869667
25865,5461040
25866,4810005
25867,4987180
25868,2661274.75
25869,4532478
25870,3692374.5
25871,4837588
25872,2741385.75
25873,2932933.5
25874,2004970.875
25875,3320088
25876,4855185.5
25877,3790948.5
25878,3668514.5
25879,4367824.5
25880,4351306
25881,4835022.5
25882,5606329
25883,4101634.75
25884,4419671
25885,3556657.25
25886,4877965
25887,3036444.5
25888,6333422.5
25889,3911053.25
25890,4557495.5
25891,5893850.5
25892,3994441.75
25893,2781620.25
25894,3177785.75
25895,4280248
25896,5224099
25897,3633526.25
25898,4242025
25899,5773298
25900,5284869.5
25901,3403443.5
25902,3377190.25
25903,6701421
25904,7267367
25905,4341985
25906,5637711
25907,3709743.25
25908,3677096.5
25909,3602336.25
25910,5605052
25911,4383965
25912,2795418.5
25913,3646223
25914,2798138.75
25915,3978050
25916,3206444
25917,5650715
25918,3161263.75
25919,5749558
25920,5652798.5
25921,3646854.75
25922,4362347
25923,5607618
25924,4619512.5
25925,5514137
25926,4480092.5
25927,4986055.5
25928,3784997.25
25929,4570283.5
25930,5604838.5
25931,6030878.5
25932,6066978
25933,6800341
25934,4760262
25935,3816968.25
25936,3769950.5
25937,7424292
25938,4698289
25939,3816968.25
25940,3325036
25941,4003725
25942,7453532.5
25943,3112065
25944,7060238.5
25945,3845342.5
25946,4995581.5
25947,5319650
25948,6066978
25949,4040313
25950,5148919
25951,4519552
25952,4289205
25953,3376773.75
25954,4189411.75
25955,4383965
25956,9555822
25957,3777371
25958,4498416.5
25959,3872067
25960,4160813.25
25961,5130408
25962,3712407
25963,3536433.5
25964,2733946.5
25965,3281861.5
25966,3523530.75
25967,4210643
25968,5016194.5
25969,4383965
25970,4360377.5
25971,3598322.5
25972,4915908.5
25973,3097725.75
25974,5653941.5
25975,3277770.5
25976,6192777.5
25977,3693651.5
25978,4972257
25979,4080407.5
25980,4085338.5
25981,4521213
25982,6373949.5
25983,4841376.5
25984,4520667.5
25985,4734891.5
25986,4596722.5
